x,y,z,water,no3,na
4.032258,0.806452,2.741935,20.97986507,0.00448465,-0.00048095
4.193548,0.806452,2.741935,21.42612974,0.00538198,-0.00049255
4.354839,0.806452,2.741935,21.19360396,0.00542533,-0.00050895
4.516129,0.806452,2.741935,23.06727826,0.00471786,-0.00056462
4.677419,0.806452,2.741935,21.28126432,0.00512068,-0.00052269
4.838710,0.806452,2.741935,20.06642918,0.00414867,-0.00052168
5.000000,0.806452,2.741935,17.11615131,0.00302048,-0.00081629
0.000000,0.967742,2.741935,19.40829262,0.00398214,-0.00044741
0.161290,0.967742,2.741935,19.46993339,0.00417854,-0.00026801
0.322581,0.967742,2.741935,21.03504542,0.00453371,-0.00028338
0.483871,0.967742,2.741935,22.19949534,0.00552992,-0.00029995
0.645161,0.967742,2.741935,21.19901360,0.00490150,-0.00031581
0.806452,0.967742,2.741935,20.78200736,0.00440843,-0.00030495
0.967742,0.967742,2.741935,21.37272462,0.00533794,-0.00031769
1.129032,0.967742,2.741935,21.19360396,0.00540203,-0.00033220
1.290323,0.967742,2.741935,23.06727826,0.00469847,-0.00037258
1.451613,0.967742,2.741935,21.28126432,0.00511455,-0.00034883
1.612903,0.967742,2.741935,20.06642918,0.00477237,-0.00035226
1.774194,0.967742,2.741935,21.83624270,0.00484553,-0.00037279
1.935484,0.967742,2.741935,23.12683425,0.00591996,-0.00039178
2.096774,0.967742,2.741935,21.62275445,0.00504841,-0.00040799
2.258065,0.967742,2.741935,20.97986507,0.00447503,-0.00039111
2.419355,0.967742,2.741935,21.42612974,0.00537057,-0.00040324
2.580645,0.967742,2.741935,21.19360396,0.00541399,-0.00041955
2.741935,0.967742,2.741935,23.06727826,0.00470817,-0.00046877
2.903226,0.967742,2.741935,21.28126432,0.00512520,-0.00043716
3.064516,0.967742,2.741935,20.06642918,0.00478236,-0.00043963
3.225806,0.967742,2.741935,21.83624270,0.00485572,-0.00046326
3.387097,0.967742,2.741935,23.12683425,0.00593245,-0.00048469
3.548387,0.967742,2.741935,21.62275445,0.00505907,-0.00050241
3.709677,0.967742,2.741935,20.97986507,0.00448447,-0.00047931
3.870968,0.967742,2.741935,21.42612974,0.00538187,-0.00049171
4.032258,0.967742,2.741935,21.19360396,0.00542533,-0.00050895
4.193548,0.967742,2.741935,23.06727826,0.00471796,-0.00056561
4.354839,0.967742,2.741935,21.28126432,0.00513575,-0.00052454
4.516129,0.967742,2.741935,20.06642918,0.00479208,-0.00052448
4.677419,0.967742,2.741935,21.83624270,0.00482370,-0.00054941
4.838710,0.967742,2.741935,23.12683425,0.00534969,-0.00057131
5.000000,0.967742,2.741935,17.20543669,0.00307817,-0.00085027
0.000000,1.129032,2.741935,20.36182910,0.00423565,-0.00046955
0.161290,1.129032,2.741935,21.80624354,0.00484233,-0.00028626
0.322581,1.129032,2.741935,20.67144115,0.00474782,-0.00029937
0.483871,1.129032,2.741935,20.61706119,0.00434445,-0.00029465
0.645161,1.129032,2.741935,20.81476569,0.00509798,-0.00030447
0.806452,1.129032,2.741935,21.01560850,0.00531062,-0.00032118
0.967742,1.129032,2.741935,23.05017864,0.00468926,-0.00036237
1.129032,1.129032,2.741935,21.28126432,0.00511311,-0.00033973
1.290323,1.129032,2.741935,20.06642918,0.00477136,-0.00034344
1.451613,1.129032,2.741935,21.83624270,0.00484452,-0.00036387
1.612903,1.129032,2.741935,23.12683425,0.00591877,-0.00038285
1.774194,1.129032,2.741935,21.62275445,0.00504741,-0.00039918
1.935484,1.129032,2.741935,20.97986507,0.00447417,-0.00038314
2.096774,1.129032,2.741935,21.42612974,0.00536958,-0.00039553
2.258065,1.129032,2.741935,21.19360396,0.00541304,-0.00041207
2.419355,1.129032,2.741935,23.06727826,0.00470739,-0.00046104
2.580645,1.129032,2.741935,21.28126432,0.00512440,-0.00043055
2.741935,1.129032,2.741935,20.06642918,0.00478167,-0.00043361
2.903226,1.129032,2.741935,21.83624270,0.00485508,-0.00045760
3.064516,1.129032,2.741935,23.12683425,0.00593175,-0.00047949
3.225806,1.129032,2.741935,21.62275445,0.00505855,-0.00049779
3.387097,1.129032,2.741935,20.97986507,0.00448408,-0.00047566
3.548387,1.129032,2.741935,21.42612974,0.00538149,-0.00048876
3.709677,1.129032,2.741935,21.19360396,0.00542505,-0.00050675
3.870968,1.129032,2.741935,23.06727826,0.00471781,-0.00056413
4.032258,1.129032,2.741935,21.28126432,0.00513569,-0.00052408
4.193548,1.129032,2.741935,20.06642918,0.00479214,-0.00052495
4.354839,1.129032,2.741935,21.83624270,0.00486561,-0.00055090
4.516129,1.129032,2.741935,23.12683425,0.00594447,-0.00057392
4.677419,1.129032,2.741935,21.62275445,0.00502609,-0.00059226
4.838710,1.129032,2.741935,20.97986507,0.00415945,-0.00056244
5.000000,1.129032,2.741935,16.96802011,0.00319130,-0.00087031
0.000000,1.290323,2.741935,20.06537400,0.00421650,-0.00049455
0.161290,1.290323,2.741935,20.26620905,0.00387398,-0.00028237
0.322581,1.290323,2.741935,20.57029114,0.00489153,-0.00029245
0.483871,1.290323,2.741935,20.79297562,0.00521817,-0.00030947
0.645161,1.290323,2.741935,22.60443036,0.00464077,-0.00034288
0.806452,1.290323,2.741935,20.80335935,0.00492785,-0.00032599
0.967742,1.290323,2.741935,20.05049287,0.00475859,-0.00033366
1.129032,1.290323,2.741935,21.83624270,0.00484303,-0.00035399
1.290323,1.290323,2.741935,23.12683425,0.00591742,-0.00037287
1.451613,1.290323,2.741935,21.62275445,0.00504629,-0.00038920
1.612903,1.290323,2.741935,20.97986507,0.00447320,-0.00037401
1.774194,1.290323,2.741935,21.42612974,0.00536844,-0.00038656
1.935484,1.290323,2.741935,21.19360396,0.00541193,-0.00040323
2.096774,1.290323,2.741935,23.06727826,0.00470645,-0.00045173
2.258065,1.290323,2.741935,21.28126432,0.00512342,-0.00042242
2.419355,1.290323,2.741935,20.06642918,0.00478080,-0.00042600
2.580645,1.290323,2.741935,21.83624270,0.00485425,-0.00045020
2.741935,1.290323,2.741935,23.12683425,0.00593080,-0.00047242
2.903226,1.290323,2.741935,21.62275445,0.00505780,-0.00049119
3.064516,1.290323,2.741935,20.97986507,0.00448348,-0.00047007
3.225806,1.290323,2.741935,21.42612974,0.00538086,-0.00048377
3.387097,1.290323,2.741935,21.19360396,0.00542450,-0.00050238
3.548387,1.290323,2.741935,23.06727826,0.00471741,-0.00056019
3.709677,1.290323,2.741935,21.28126432,0.00513536,-0.00052130
3.870968,1.290323,2.741935,20.06642918,0.00479192,-0.00052308
4.032258,1.290323,2.741935,21.83624270,0.00486550,-0.00054990
4.193548,1.290323,2.741935,23.12683425,0.00594447,-0.00057392
4.354839,1.290323,2.741935,21.62275445,0.00506936,-0.00059335
4.516129,1.290323,2.741935,20.97986507,0.00449361,-0.00056453
4.677419,1.290323,2.741935,21.42612974,0.00537726,-0.00057748
4.838710,1.290323,2.741935,21.19360396,0.00449467,-0.00059595
5.000000,1.290323,2.741935,17.24949125,0.00303343,-0.00092023
0.000000,1.451613,2.741935,20.15552652,0.00434499,-0.00048782
0.161290,1.451613,2.741935,20.30383730,0.00461427,-0.00029494
0.322581,1.451613,2.741935,21.91290207,0.00440634,-0.00032633
0.483871,1.451613,2.741935,20.74478057,0.00489290,-0.00031519
0.645161,1.451613,2.741935,19.80770450,0.00467758,-0.00032073
0.806452,1.451613,2.741935,21.48977005,0.00473035,-0.00033871
0.967742,1.451613,2.741935,23.03375213,0.00587742,-0.00036118
1.129032,1.451613,2.741935,21.62275445,0.00504366,-0.00037821
1.290323,1.451613,2.741935,20.97986507,0.00447211,-0.00036384
1.451613,1.451613,2.741935,21.42612974,0.00536715,-0.00037648
1.612903,1.451613,2.741935,21.19360396,0.00541065,-0.00039318
1.774194,1.451613,2.741935,23.06727826,0.00470537,-0.00044100
1.935484,1.451613,2.741935,21.28126432,0.00512227,-0.00041289
2.096774,1.451613,2.741935,20.06642918,0.00477976,-0.00041693
2.258065,1.451613,2.741935,21.83624270,0.00485323,-0.00044120
2.419355,1.451613,2.741935,23.12683425,0.00592962,-0.00046362
2.580645,1.451613,2.741935,21.62275445,0.00505684,-0.00048272
2.741935,1.451613,2.741935,20.97986507,0.00448268,-0.00046264
2.903226,1.451613,2.741935,21.42612974,0.00537997,-0.00047683
3.064516,1.451613,2.741935,21.19360396,0.00542368,-0.00049595
3.225806,1.451613,2.741935,23.06727826,0.00471677,-0.00055389
3.387097,1.451613,2.741935,21.28126432,0.00513475,-0.00051628
3.548387,1.451613,2.741935,20.06642918,0.00479144,-0.00051890
3.709677,1.451613,2.741935,21.83624270,0.00486511,-0.00054645
3.870968,1.451613,2.741935,23.12683425,0.00594412,-0.00057131
4.032258,1.451613,2.741935,21.62275445,0.00506917,-0.00059172
4.193548,1.451613,2.741935,20.97986507,0.00449355,-0.00056401
4.354839,1.451613,2.741935,21.42612974,0.00539292,-0.00057802
4.516129,1.451613,2.741935,21.19360396,0.00543660,-0.00059765
4.677419,1.451613,2.741935,23.06727826,0.00468730,-0.00066341
4.838710,1.451613,2.741935,21.28126432,0.00479373,-0.00061446
5.000000,1.451613,2.741935,17.03648472,0.00306038,-0.00094051
0.000000,1.612903,2.741935,21.07522396,0.00411301,-0.00053392
0.161290,1.612903,2.741935,20.38925515,0.00414794,-0.00030003
0.322581,1.612903,2.741935,19.49116430,0.00455021,-0.00030618
0.483871,1.612903,2.741935,21.38567564,0.00468253,-0.00032676
0.645161,1.612903,2.741935,22.22370268,0.00555042,-0.00034347
0.806452,1.612903,2.741935,21.25198465,0.00492643,-0.00036241
0.967742,1.612903,2.741935,20.94588584,0.00445434,-0.00035258
1.129032,1.612903,2.741935,21.42612974,0.00536494,-0.00036543
1.290323,1.612903,2.741935,21.19360396,0.00540924,-0.00038206
1.451613,1.612903,2.741935,23.06727826,0.00470416,-0.00042901
1.612903,1.612903,2.741935,21.28126432,0.00512097,-0.00040214
1.774194,1.612903,2.741935,20.06642918,0.00477858,-0.00040656
1.935484,1.612903,2.741935,21.83624270,0.00485206,-0.00043077
2.096774,1.612903,2.741935,23.12683425,0.00592822,-0.00045323
2.258065,1.612903,2.741935,21.62275445,0.00505569,-0.00047253
2.419355,1.612903,2.741935,20.97986507,0.00448170,-0.00045350
2.580645,1.612903,2.741935,21.42612974,0.00537885,-0.00046808
2.741935,1.612903,2.741935,21.19360396,0.00542261,-0.00048755
2.903226,1.612903,2.741935,23.06727826,0.00471591,-0.00054534
3.064516,1.612903,2.741935,21.28126432,0.00513388,-0.00050910
3.225806,1.612903,2.741935,20.06642918,0.00479071,-0.00051251
3.387097,1.612903,2.741935,21.83624270,0.00486445,-0.00054060
3.548387,1.612903,2.741935,23.12683425,0.00594342,-0.00056615
3.709677,1.612903,2.741935,21.62275445,0.00506868,-0.00058739
3.870968,1.612903,2.741935,20.97986507,0.00449322,-0.00056087
4.032258,1.612903,2.741935,21.42612974,0.00539264,-0.00057585
4.193548,1.612903,2.741935,21.19360396,0.00543645,-0.00059652
4.354839,1.612903,2.741935,23.06727826,0.00472786,-0.00066341
4.516129,1.612903,2.741935,21.28126432,0.00514677,-0.00061565
4.677419,1.612903,2.741935,20.06642918,0.00476171,-0.00061596
4.838710,1.612903,2.741935,21.83624270,0.00444672,-0.00064558
5.000000,1.612903,2.741935,17.15260328,0.00324454,-0.00097646
0.000000,1.774194,2.741935,19.06092035,0.00406902,-0.00050737
0.161290,1.774194,2.741935,20.96157972,0.00425552,-0.00031177
0.322581,1.774194,2.741935,21.94776865,0.00533342,-0.00032762
0.483871,1.774194,2.741935,21.12497524,0.00487596,-0.00034889
0.645161,1.774194,2.741935,20.75086836,0.00439543,-0.00033802
0.806452,1.774194,2.741935,20.83020698,0.00511386,-0.00034864
0.967742,1.774194,2.741935,21.16184825,0.00538790,-0.00036983
1.129032,1.774194,2.741935,23.06727826,0.00470213,-0.00041594
1.290323,1.774194,2.741935,21.28126432,0.00511955,-0.00039031
1.451613,1.774194,2.741935,20.06642918,0.00477726,-0.00039505
1.612903,1.774194,2.741935,21.83624270,0.00485074,-0.00041905
1.774194,1.774194,2.741935,23.12683425,0.00592664,-0.00044144
1.935484,1.774194,2.741935,21.62275445,0.00505437,-0.00046081
2.096774,1.774194,2.741935,20.97986507,0.00448056,-0.00044282
2.258065,1.774194,2.741935,21.42612974,0.00537752,-0.00045767
2.419355,1.774194,2.741935,21.19360396,0.00542132,-0.00047737
2.580645,1.774194,2.741935,23.06727826,0.00471483,-0.00053471
2.741935,1.774194,2.741935,21.28126432,0.00513277,-0.00049991
2.903226,1.774194,2.741935,20.06642918,0.00478974,-0.00050402
3.064516,1.774194,2.741935,21.83624270,0.00486353,-0.00053247
3.225806,1.774194,2.741935,23.12683425,0.00594240,-0.00055854
3.387097,1.774194,2.741935,21.62275445,0.00506790,-0.00058045
3.548387,1.774194,2.741935,20.97986507,0.00449261,-0.00055520
3.709677,1.774194,2.741935,21.42612974,0.00539202,-0.00057102
3.870968,1.774194,2.741935,21.19360396,0.00543595,-0.00059258
4.032258,1.774194,2.741935,23.06727826,0.00472754,-0.00066024
4.193548,1.774194,2.741935,21.28126432,0.00514655,-0.00061387
4.354839,1.774194,2.741935,20.06642918,0.00480251,-0.00061536
4.516129,1.774194,2.741935,21.83624270,0.00487639,-0.00064622
4.677419,1.774194,2.741935,23.12683425,0.00594070,-0.00067365
4.838710,1.774194,2.741935,21.62275445,0.00446757,-0.00069558
5.000000,1.774194,2.741935,17.43479873,0.00314906,-0.00102191
0.000000,1.935484,2.741935,21.23727152,0.00466071,-0.00054021
0.161290,1.935484,2.741935,20.64747493,0.00433854,-0.00032906
0.322581,1.935484,2.741935,20.29786143,0.00423954,-0.00032193
0.483871,1.935484,2.741935,20.79063330,0.00508530,-0.00033606
0.645161,1.935484,2.741935,20.82545072,0.00523963,-0.00035368
0.806452,1.935484,2.741935,22.62239657,0.00465496,-0.00039217
0.967742,1.935484,2.741935,21.08870277,0.00504577,-0.00037574
1.129032,1.935484,2.741935,20.06642918,0.00477294,-0.00038256
1.290323,1.935484,2.741935,21.83624270,0.00484929,-0.00040624
1.451613,1.935484,2.741935,23.12683425,0.00592489,-0.00042842
1.612903,1.935484,2.741935,21.62275445,0.00505289,-0.00044774
1.774194,1.935484,2.741935,20.97986507,0.00447927,-0.00043078
1.935484,1.935484,2.741935,21.42612974,0.00537600,-0.00044578
2.096774,1.935484,2.741935,21.19360396,0.00541982,-0.00046557
2.258065,1.935484,2.741935,23.06727826,0.00471356,-0.00052219
2.419355,1.935484,2.741935,21.28126432,0.00513144,-0.00048888
2.580645,1.935484,2.741935,20.06642918,0.00478854,-0.00049360
2.741935,1.935484,2.741935,21.83624270,0.00486237,-0.00052224
2.903226,1.935484,2.741935,23.12683425,0.00594106,-0.00054864
3.064516,1.935484,2.741935,21.62275445,0.00506683,-0.00057106
3.225806,1.935484,2.741935,20.97986507,0.00449174,-0.00054710
3.387097,1.935484,2.741935,21.42612974,0.00539107,-0.00056364
3.548387,1.935484,2.741935,21.19360396,0.00543510,-0.00058592
3.709677,1.935484,2.741935,23.06727826,0.00472690,-0.00065398
3.870968,1.935484,2.741935,21.28126432,0.00514598,-0.00060915
4.032258,1.935484,2.741935,20.06642918,0.00480210,-0.00061177
4.193548,1.935484,2.741935,21.83624270,0.00487610,-0.00064367
4.354839,1.935484,2.741935,23.12683425,0.00595774,-0.00067231
4.516129,1.935484,2.741935,21.62275445,0.00508094,-0.00069558
4.677419,1.935484,2.741935,20.97986507,0.00446547,-0.00066223
4.838710,1.935484,2.741935,21.42612974,0.00501786,-0.00067782
5.000000,1.935484,2.741935,16.98627998,0.00305441,-0.00104413
0.000000,2.096774,2.741935,19.40253991,0.00386683,-0.00052696
0.161290,2.096774,2.741935,20.51536518,0.00452416,-0.00032044
0.322581,2.096774,2.741935,20.34211606,0.00501587,-0.00033584
0.483871,2.096774,2.741935,22.54407294,0.00462088,-0.00037726
0.645161,2.096774,2.741935,20.78389063,0.00492089,-0.00035977
0.806452,2.096774,2.741935,19.88774979,0.00471390,-0.00036707
0.967742,2.096774,2.741935,21.81580735,0.00483764,-0.00039238
1.129032,2.096774,2.741935,23.12683425,0.00592249,-0.00041438
1.290323,2.096774,2.741935,21.62275445,0.00505129,-0.00043353
1.451613,2.096774,2.741935,20.97986507,0.00447786,-0.00041757
1.612903,2.096774,2.741935,21.42612974,0.00537432,-0.00043261
1.774194,2.096774,2.741935,21.19360396,0.00541815,-0.00045235
1.935484,2.096774,2.741935,23.06727826,0.00471213,-0.00050800
2.096774,2.096774,2.741935,21.28126432,0.00512991,-0.00047620
2.258065,2.096774,2.741935,20.06642918,0.00478715,-0.00048145
2.419355,2.096774,2.741935,21.83624270,0.00486100,-0.00051009
2.580645,2.096774,2.741935,23.12683425,0.00593945,-0.00053664
2.741935,2.096774,2.741935,21.62275445,0.00506551,-0.00055940
2.903226,2.096774,2.741935,20.97986507,0.00449063,-0.00053675
3.064516,2.096774,2.741935,21.42612974,0.00538982,-0.00055385
3.225806,2.096774,2.741935,21.19360396,0.00543393,-0.00057668
3.387097,2.096774,2.741935,23.06727826,0.00472597,-0.00064475
3.548387,2.096774,2.741935,21.28126432,0.00514507,-0.00060160
3.709677,2.096774,2.741935,20.06642918,0.00480135,-0.00060526
3.870968,2.096774,2.741935,21.83624270,0.00487546,-0.00063800
4.032258,2.096774,2.741935,23.12683425,0.00595711,-0.00066764
4.193548,2.096774,2.741935,21.62275445,0.00508055,-0.00069209
4.354839,2.096774,2.741935,20.97986507,0.00450389,-0.00066021
4.516129,2.096774,2.741935,21.42612974,0.00540562,-0.00067712
4.677419,2.096774,2.741935,21.19360396,0.00540332,-0.00070060
4.838710,2.096774,2.741935,23.06727826,0.00437576,-0.00077816
5.000000,2.096774,2.741935,17.64604656,0.00341133,-0.00110236
0.000000,2.258065,2.741935,19.91411069,0.00449567,-0.00055481
0.161290,2.258065,2.741935,21.84134358,0.00412937,-0.00035661
0.322581,2.258065,2.741935,20.44769851,0.00471434,-0.00034146
0.483871,2.258065,2.741935,19.74302071,0.00465315,-0.00035194
0.645161,2.258065,2.741935,21.44697511,0.00471094,-0.00037278
0.806452,2.258065,2.741935,22.25975483,0.00557736,-0.00039199
0.967742,2.258065,2.741935,21.57969469,0.00502466,-0.00041808
1.129032,2.258065,2.741935,20.97986507,0.00447545,-0.00040339
1.290323,2.258065,2.741935,21.42612974,0.00537250,-0.00041836
1.451613,2.258065,2.741935,21.19360396,0.00541632,-0.00043794
1.612903,2.258065,2.741935,23.06727826,0.00471055,-0.00049237
1.774194,2.258065,2.741935,21.28126432,0.00512821,-0.00046211
1.935484,2.258065,2.741935,20.06642918,0.00478558,-0.00046777
2.096774,2.258065,2.741935,21.83624270,0.00485944,-0.00049624
2.258065,2.258065,2.741935,23.12683425,0.00593758,-0.00052277
2.419355,2.258065,2.741935,21.62275445,0.00506396,-0.00054569
2.580645,2.258065,2.741935,20.97986507,0.00448930,-0.00052435
2.741935,2.258065,2.741935,21.42612974,0.00538829,-0.00054186
2.903226,2.258065,2.741935,21.19360396,0.00543245,-0.00056506
3.064516,2.258065,2.741935,23.06727826,0.00472475,-0.00063277
3.225806,2.258065,2.741935,21.28126432,0.00514383,-0.00059138
3.387097,2.258065,2.741935,20.06642918,0.00480029,-0.00059599
3.548387,2.258065,2.741935,21.83624270,0.00487448,-0.00062933
3.709677,2.258065,2.741935,23.12683425,0.00595605,-0.00065975
3.870968,2.258065,2.741935,21.62275445,0.00507976,-0.00068518
4.032258,2.258065,2.741935,20.97986507,0.00450332,-0.00065487
4.193548,2.258065,2.741935,21.42612974,0.00540509,-0.00067296
4.354839,2.258065,2.741935,21.19360396,0.00544933,-0.00069769
4.516129,2.258065,2.741935,23.06727826,0.00473933,-0.00077653
4.677419,2.258065,2.741935,21.28126432,0.00514464,-0.00072114
4.838710,2.258065,2.741935,20.06642918,0.00416860,-0.00072196
5.000000,2.258065,2.741935,17.11615131,0.00305027,-0.00112674
0.000000,2.419355,2.741935,19.40829262,0.00399446,-0.00055522
0.161290,2.419355,2.741935,19.46993339,0.00418530,-0.00033415
0.322581,2.419355,2.741935,21.03504542,0.00454139,-0.00035445
0.483871,2.419355,2.741935,22.19949534,0.00553971,-0.00037639
0.645161,2.419355,2.741935,21.19901360,0.00491059,-0.00039762
0.806452,2.419355,2.741935,20.78200736,0.00441697,-0.00038523
0.967742,2.419355,2.741935,21.37272462,0.00534875,-0.00040270
1.129032,2.419355,2.741935,21.19360396,0.00541346,-0.00042253
1.290323,2.419355,2.741935,23.06727826,0.00470885,-0.00047555
1.451613,2.419355,2.741935,21.28126432,0.00512636,-0.00044681
1.612903,2.419355,2.741935,20.06642918,0.00478387,-0.00045281
1.774194,2.419355,2.741935,21.83624270,0.00485771,-0.00048093
1.935484,2.419355,2.741935,23.12683425,0.00593549,-0.00050726
2.096774,2.419355,2.741935,21.62275445,0.00506221,-0.00053019
2.258065,2.419355,2.741935,20.97986507,0.00448777,-0.00051013
2.419355,2.419355,2.741935,21.42612974,0.00538650,-0.00052789
2.580645,2.419355,2.741935,21.19360396,0.00543070,-0.00055129
2.741935,2.419355,2.741935,23.06727826,0.00472328,-0.00061826
2.903226,2.419355,2.741935,21.28126432,0.00514230,-0.00057872
3.064516,2.419355,2.741935,20.06642918,0.00479893,-0.00058416
